state,district,year,residualsodiumcarbonate,gdp
Bihar,Banka,2005,0.80000001,120702.7833
Bihar,Banka,2008,0.89499998,171625.4705
Bihar,Banka,2009,1.49,179834.9466
Bihar,Banka,2010,2.3148181,207295.1926
Bihar,Banka,2011,1.6566666,228497.4445
Bihar,Banka,2012,2.3800001,236932.5512
Bihar,Banka,2013,1.908,246914.742
Bihar,Begusarai,2000,2.9695835,110614.8384
Bihar,Begusarai,2005,0.77999997,120702.7833
Bihar,Begusarai,2008,0.5,171625.4705
Bihar,Begusarai,2009,0.13333333,179834.9466
Bihar,Begusarai,2010,2.45,207295.1926
Bihar,Begusarai,2011,2.1872623,228497.4445
Bihar,Begusarai,2012,2.47,236932.5512
Bihar,Begusarai,2013,1.3,246914.742
Bihar,Bhagalpur,2000,1.3200001,110614.8384
Bihar,Bhagalpur,2004,5.0999999,123786.1185
Bihar,Bhagalpur,2005,2.8,120702.7833
Bihar,Bhagalpur,2007,7.2666669,148922.2741
Bihar,Bhagalpur,2008,16.6,171625.4705
Bihar,Bhagalpur,2009,2.01,179834.9466
Bihar,Bhagalpur,2010,1.14,207295.1926
Bihar,Bhagalpur,2011,2.3880546,228497.4445
Bihar,Bhagalpur,2012,1.525,236932.5512
Bihar,Bhagalpur,2013,3.8228571,246914.742
Bihar,Bhojpur,2004,3.076,123786.1185
Bihar,Bhojpur,2005,1.8,120702.7833
Bihar,Bhojpur,2007,0.2,148922.2741
Bihar,Bhojpur,2008,2.1066666,171625.4705
Bihar,Bhojpur,2009,1.0,179834.9466
Bihar,Bhojpur,2010,0.94,207295.1926
Bihar,Bhojpur,2011,0.89999998,228497.4445
Bihar,Bhojpur,2012,1.316,236932.5512
Bihar,Bhojpur,2013,2.3,246914.742
Bihar,Buxar,2004,2.1800001,123786.1185
Bihar,Buxar,2007,2.27,148922.2741
Bihar,Buxar,2008,0.38,171625.4705
Bihar,Buxar,2009,1.3,179834.9466
Bihar,Buxar,2010,6.353333,207295.1926
Bihar,Buxar,2011,6.373333,228497.4445
Bihar,Buxar,2012,6.46,236932.5512
Bihar,Buxar,2013,7.3000002,246914.742
Bihar,Darbhanga,2001,5.6131577,104271.4312
Bihar,Darbhanga,2006,4.2466669,141591.8829
Bihar,Darbhanga,2007,3.1400001,148922.2741
Bihar,Darbhanga,2008,4.7633333,171625.4705
Bihar,Darbhanga,2009,3.0999999,179834.9466
Bihar,Darbhanga,2010,1.52,207295.1926
Bihar,Darbhanga,2011,2.3,228497.4445
Bihar,Darbhanga,2012,2.3733335,236932.5512
Bihar,Darbhanga,2013,3.5714285,246914.742
Bihar,Gaya,2001,3.1398165,104271.4312
Bihar,Gaya,2005,2.4533334,120702.7833
Bihar,Gaya,2007,2.3429091,148922.2741
Bihar,Gaya,2008,2.2666667,171625.4705
Bihar,Gaya,2009,3.49,179834.9466
Bihar,Gaya,2010,3.2733333,207295.1926
Bihar,Gaya,2011,2.835,228497.4445
Bihar,Gaya,2012,2.6949999,236932.5512
Bihar,Gaya,2013,2.7,246914.742
Bihar,Gaya,2016,0.0,289264.8743
Bihar,Gopalganj,2001,4.4000001,104271.4312
Bihar,Gopalganj,2007,3.1600001,148922.2741
Bihar,Gopalganj,2008,1.2866666,171625.4705
Bihar,Gopalganj,2009,1.8685714,179834.9466
Bihar,Gopalganj,2010,1.4514285,207295.1926
Bihar,Gopalganj,2011,4.9666667,228497.4445
Bihar,Gopalganj,2012,4.3800001,236932.5512
Bihar,Gopalganj,2013,3.6976311,246914.742
Bihar,Gopalganj,2016,0.0,289264.8743
Bihar,Jamui,2011,2.2,228497.4445
Bihar,Jamui,2012,2.3199999,236932.5512
Bihar,Jamui,2013,0.79000002,246914.742
Bihar,Jehanabad,2001,1.8270557,104271.4312
Bihar,Jehanabad,2009,8.3999996,179834.9466
Bihar,Jehanabad,2010,2.0599999,207295.1926
Bihar,Jehanabad,2011,2.3266666,228497.4445
Bihar,Jehanabad,2012,2.595,236932.5512
Bihar,Jehanabad,2013,2.5599999,246914.742
Bihar,Kaimur (Bhabua),2007,1.2,148922.2741
Bihar,Kaimur (Bhabua),2008,0.16,171625.4705
Bihar,Kaimur (Bhabua),2009,3.3800001,179834.9466
Bihar,Kaimur (Bhabua),2010,5.2199998,207295.1926
Bihar,Kaimur (Bhabua),2011,5.1999998,228497.4445
Bihar,Kaimur (Bhabua),2012,2.724,236932.5512
Bihar,Kaimur (Bhabua),2013,2.3800001,246914.742
Bihar,Kaimur (Bhabua),2015,-6.8000002,269199.6011
Bihar,Kaimur (Bhabua),2017,-21.575056,312605.1365
Bihar,Kaimur (Bhabua),2018,-22.761545,345545.4511
Bihar,Katihar,2000,1.6350851,110614.8384
Bihar,Katihar,2001,0.02,104271.4312
Bihar,Katihar,2004,0.91499996,123786.1185
Bihar,Katihar,2005,0.49000001,120702.7833
Bihar,Katihar,2007,0.70498562,148922.2741
Bihar,Katihar,2008,2.2160001,171625.4705
Bihar,Katihar,2009,0.44666666,179834.9466
Bihar,Katihar,2011,1.7971429,228497.4445
Bihar,Katihar,2012,3.6400001,236932.5512
Bihar,Katihar,2013,1.2911111,246914.742
Bihar,Khagaria,2000,2.98,110614.8384
Bihar,Khagaria,2007,1.8,148922.2741
Bihar,Khagaria,2008,0.74000001,171625.4705
Bihar,Khagaria,2010,0.62,207295.1926
Bihar,Khagaria,2011,2.395,228497.4445
Bihar,Khagaria,2012,2.25,236932.5512
Bihar,Khagaria,2013,0.9066667,246914.742
Bihar,Kishanganj,2004,0.85333335,123786.1185
Bihar,Kishanganj,2005,0.0,120702.7833
Bihar,Kishanganj,2008,0.91000003,171625.4705
Bihar,Kishanganj,2009,0.62,179834.9466
Bihar,Kishanganj,2011,1.3000001,228497.4445
Bihar,Kishanganj,2013,1.9,246914.742
Bihar,Kishanganj,2018,0.0,345545.4511
Bihar,Lakhisarai,2000,4.1199999,110614.8384
Bihar,Lakhisarai,2005,3.2,120702.7833
Bihar,Lakhisarai,2009,3.6199999,179834.9466
Bihar,Lakhisarai,2010,2.6849999,207295.1926
Bihar,Lakhisarai,2011,2.6849999,228497.4445
Bihar,Lakhisarai,2012,2.3133333,236932.5512
Bihar,Lakhisarai,2013,2.8533332,246914.742
Bihar,Madhepura,2008,0.77500004,171625.4705
Bihar,Madhepura,2011,1.135,228497.4445
Bihar,Madhepura,2012,1.92,236932.5512
Bihar,Madhepura,2013,1.95,246914.742
Bihar,Madhepura,2016,0.0,289264.8743
Bihar,Madhubani,2001,2.385,104271.4312
Bihar,Madhubani,2004,3.6800001,123786.1185
Bihar,Madhubani,2006,3.1985197,141591.8829
Bihar,Madhubani,2008,2.5,171625.4705
Bihar,Madhubani,2009,1.8000001,179834.9466
Bihar,Madhubani,2010,2.51,207295.1926
Bihar,Madhubani,2011,1.7466667,228497.4445
Bihar,Madhubani,2012,1.4450001,236932.5512
Bihar,Madhubani,2013,3.77,246914.742
Bihar,Munger,2005,0.62,120702.7833
Bihar,Munger,2007,19.58,148922.2741
Bihar,Munger,2008,5.8000002,171625.4705
Bihar,Munger,2009,1.58,179834.9466
Bihar,Munger,2011,5.1866665,228497.4445
Bihar,Munger,2012,3.8933332,236932.5512
Bihar,Munger,2013,0.77999997,246914.742
Bihar,Muzaffarpur,2001,0.39333332,104271.4312
Bihar,Muzaffarpur,2006,0.81333333,141591.8829
Bihar,Muzaffarpur,2007,1.38,148922.2741
Bihar,Muzaffarpur,2008,0.30000001,171625.4705
Bihar,Muzaffarpur,2009,2.8533332,179834.9466
Bihar,Muzaffarpur,2010,3.8433332,207295.1926
Bihar,Muzaffarpur,2011,1.89,228497.4445
Bihar,Muzaffarpur,2012,0.62,236932.5512
Bihar,Muzaffarpur,2013,0.86666667,246914.742
Bihar,Nalanda,2001,2.8333333,104271.4312
Bihar,Nalanda,2005,5.1999998,120702.7833
Bihar,Nalanda,2007,0.18000001,148922.2741
Bihar,Nalanda,2008,3.6899998,171625.4705
Bihar,Nalanda,2009,0.40000001,179834.9466
Bihar,Nalanda,2010,5.6933331,207295.1926
Bihar,Nalanda,2011,6.6900001,228497.4445
Bihar,Nalanda,2012,4.1999998,236932.5512
Bihar,Nalanda,2013,4.6230769,246914.742
Bihar,Nalanda,2016,0.0,289264.8743
Bihar,Nawada,2001,0.039999999,104271.4312
Bihar,Nawada,2005,3.2533333,120702.7833
Bihar,Nawada,2007,2.6618421,148922.2741
Bihar,Nawada,2008,1.6700001,171625.4705
Bihar,Nawada,2010,2.5079999,207295.1926
Bihar,Nawada,2011,2.1266668,228497.4445
Bihar,Nawada,2012,1.9,236932.5512
Bihar,Nawada,2013,1.8666667,246914.742
Bihar,Nawada,2016,0.0,289264.8743
Bihar,Pashchim Champaran,2000,7.1199999,110614.8384
Bihar,Pashchim Champaran,2001,2.7897513,104271.4312
Bihar,Pashchim Champaran,2008,0.40000001,171625.4705
Bihar,Pashchim Champaran,2009,0.40000001,179834.9466
Bihar,Pashchim Champaran,2010,1.612,207295.1926
Bihar,Pashchim Champaran,2011,2.6900001,228497.4445
Bihar,Pashchim Champaran,2012,0.92000002,236932.5512
Bihar,Pashchim Champaran,2013,0.89500004,246914.742
Bihar,Patna,2000,3.8636773,110614.8384
Bihar,Patna,2001,4.7066669,104271.4312
Bihar,Patna,2005,2.4199998,120702.7833
Bihar,Patna,2007,10.77,148922.2741
Bihar,Patna,2008,3.6844444,171625.4705
Bihar,Patna,2009,1.6900001,179834.9466
Bihar,Patna,2010,3.1000001,207295.1926
Bihar,Patna,2011,3.26,228497.4445
Bihar,Patna,2012,3.0999999,236932.5512
Bihar,Patna,2013,2.9460001,246914.742
Bihar,Patna,2016,0.0,289264.8743
Bihar,Purbi Champaran,2000,7.1599998,110614.8384
Bihar,Purbi Champaran,2001,1.42,104271.4312
Bihar,Purbi Champaran,2008,2.6800001,171625.4705
Bihar,Purbi Champaran,2009,2.4233334,179834.9466
Bihar,Purbi Champaran,2010,1.3285714,207295.1926
Bihar,Purbi Champaran,2011,2.5483551,228497.4445
Bihar,Purbi Champaran,2012,1.0600001,236932.5512
Bihar,Purbi Champaran,2013,1.34,246914.742
Bihar,Purnia,2000,0.90365112,110614.8384
Bihar,Purnia,2001,0.22,104271.4312
Bihar,Purnia,2004,1.1333333,123786.1185
Bihar,Purnia,2005,0.38,120702.7833
Bihar,Purnia,2007,0.38,148922.2741
Bihar,Purnia,2008,2.0,171625.4705
Bihar,Purnia,2009,1.22,179834.9466
Bihar,Purnia,2011,2.25,228497.4445
Bihar,Purnia,2012,0.44,236932.5512
Bihar,Purnia,2013,2.2857141,246914.742
Bihar,Purnia,2016,0.0,289264.8743
Bihar,Rohtas,2004,3.1399999,123786.1185
Bihar,Rohtas,2005,0.80000001,120702.7833
Bihar,Rohtas,2007,4.3600001,148922.2741
Bihar,Rohtas,2008,0.1,171625.4705
Bihar,Rohtas,2010,1.63,207295.1926
Bihar,Rohtas,2011,1.1633333,228497.4445
Bihar,Rohtas,2012,2.1900001,236932.5512
Bihar,Rohtas,2013,2.1355555,246914.742
Bihar,Saharsa,2000,1.6533333,110614.8384
Bihar,Saharsa,2008,1.0039999,171625.4705
Bihar,Saharsa,2009,0.38,179834.9466
Bihar,Saharsa,2010,0.21000001,207295.1926
Bihar,Saharsa,2011,1.9657143,228497.4445
Bihar,Saharsa,2012,0.28,236932.5512
Bihar,Saharsa,2013,1.0628572,246914.742
Bihar,Samastipur,2004,1.38,123786.1185
Bihar,Samastipur,2006,1.3975005,141591.8829
Bihar,Samastipur,2008,2.48,171625.4705
Bihar,Samastipur,2011,2.1800001,228497.4445
Bihar,Samastipur,2012,0.89999998,236932.5512
Bihar,Samastipur,2013,3.1900001,246914.742
Bihar,Saran,2001,1.9723899,104271.4312
Bihar,Saran,2007,0.83999997,148922.2741
Bihar,Saran,2008,1.2466667,171625.4705
Bihar,Saran,2009,2.1500001,179834.9466
Bihar,Saran,2010,2.2457142,207295.1926
Bihar,Saran,2011,2.9949999,228497.4445
Bihar,Saran,2012,7.8844447,236932.5512
Bihar,Saran,2013,4.8128572,246914.742
Bihar,Sheikhpura,2013,1.7333333,246914.742
Bihar,Sheikhpura,2016,0.0,289264.8743
Bihar,Sheohar,2009,1.78,179834.9466
Bihar,Sheohar,2011,0.88,228497.4445
Bihar,Sheohar,2013,0.80000001,246914.742
Bihar,Sitamarhi,2001,3.3,104271.4312
Bihar,Sitamarhi,2004,1.3933333,123786.1185
Bihar,Sitamarhi,2007,1.5,148922.2741
Bihar,Sitamarhi,2009,4.3899999,179834.9466
Bihar,Sitamarhi,2010,2.46,207295.1926
Bihar,Sitamarhi,2011,3.4400001,228497.4445
Bihar,Sitamarhi,2012,2.8700001,236932.5512
Bihar,Sitamarhi,2013,1.1666666,246914.742
Bihar,Siwan,2001,3.1829164,104271.4312
Bihar,Siwan,2007,2.6600001,148922.2741
Bihar,Siwan,2008,1.33,171625.4705
Bihar,Siwan,2009,1.595,179834.9466
Bihar,Siwan,2010,1.732,207295.1926
Bihar,Siwan,2011,4.0500002,228497.4445
Bihar,Siwan,2012,3.2,236932.5512
Bihar,Siwan,2013,1.6425,246914.742
Bihar,Supaul,2005,0.40000001,120702.7833
Bihar,Supaul,2008,1.3371428,171625.4705
Bihar,Supaul,2010,2.6099999,207295.1926
Bihar,Supaul,2011,2.1485715,228497.4445
Bihar,Supaul,2012,1.1533333,236932.5512
Bihar,Supaul,2013,1.8,246914.742
Bihar,Vaishali,2001,1.0346549,104271.4312
Bihar,Vaishali,2008,1.21,171625.4705
Bihar,Vaishali,2009,6.6900001,179834.9466
Bihar,Vaishali,2010,4.7066669,207295.1926
Bihar,Vaishali,2011,7.333333,228497.4445
Bihar,Vaishali,2012,2.7866669,236932.5512
Bihar,Vaishali,2013,0.92666668,246914.742
Chandigarh,Chandigarh,2004,2.1800001,10773.89022
Chandigarh,Chandigarh,2005,2.1800001,11951.67548
Chandigarh,Chandigarh,2006,3.4400001,13718.04899
Chandigarh,Chandigarh,2007,2.4199998,14730.12347
Chandigarh,Chandigarh,2009,2.3,16659.46124
Chandigarh,Chandigarh,2010,1.9400001,16655.58215
Chandigarh,Chandigarh,2012,0.83999997,18305.19436
Chandigarh,Chandigarh,2013,1.2533333,19813.4545
Chandigarh,Chandigarh,2014,2.2,20353.08549
Chandigarh,Chandigarh,2015,0.28,22058.15927
Chandigarh,Chandigarh,2017,0.0,25289.46
Chandigarh,Chandigarh,2018,5.1461835,26654.15
Chhattisgarh,Bastar,2001,0.75999999,69095.37133
Chhattisgarh,Bastar,2002,1.16,67927.66145
Chhattisgarh,Bastar,2004,0.53000003,85009.82105
Chhattisgarh,Bastar,2005,0.54908526,86399.67832
Chhattisgarh,Bastar,2006,1.0,102834.7539
Chhattisgarh,Bastar,2007,0.51428568,111148.2042
Chhattisgarh,Bastar,2008,0.70648271,118439.1841
Chhattisgarh,Bastar,2009,0.67752153,121728.8046
Chhattisgarh,Bastar,2011,-1.9911112,142273.4161
Chhattisgarh,Bastar,2012,0.59999996,148760.304
Chhattisgarh,Bastar,2014,-1.3575,165354.2083
Chhattisgarh,Bastar,2018,0.0,209210.74
Chhattisgarh,Bilaspur,2001,1.8622222,69095.37133
Chhattisgarh,Bilaspur,2002,1.7657143,67927.66145
Chhattisgarh,Bilaspur,2004,1.1290909,85009.82105
Chhattisgarh,Bilaspur,2005,2.0584614,86399.67832
Chhattisgarh,Bilaspur,2006,0.90307695,102834.7539
Chhattisgarh,Bilaspur,2007,0.76666665,111148.2042
Chhattisgarh,Bilaspur,2008,1.2514286,118439.1841
Chhattisgarh,Bilaspur,2009,0.92000002,121728.8046
Chhattisgarh,Bilaspur,2012,1.79,148760.304
Chhattisgarh,Bilaspur,2013,2.4419048,163494.3264
Chhattisgarh,Bilaspur,2014,-3.0470967,165354.2083
Chhattisgarh,Bilaspur,2018,0.0,209210.74
Chhattisgarh,Dantewada,2001,0.14,69095.37133
Chhattisgarh,Dantewada,2002,0.84000003,67927.66145
Chhattisgarh,Dantewada,2004,0.66666669,85009.82105
Chhattisgarh,Dantewada,2005,0.45333332,86399.67832
Chhattisgarh,Dantewada,2007,0.61000001,111148.2042
Chhattisgarh,Dantewada,2008,0.63999999,118439.1841
Chhattisgarh,Dhamtari,2001,0.71999997,69095.37133
Chhattisgarh,Dhamtari,2002,1.54,67927.66145
Chhattisgarh,Dhamtari,2004,0.75599998,85009.82105
Chhattisgarh,Dhamtari,2005,1.3925,86399.67832
Chhattisgarh,Dhamtari,2006,0.75999999,102834.7539
Chhattisgarh,Dhamtari,2007,1.1266667,111148.2042
Chhattisgarh,Dhamtari,2008,1.4577777,118439.1841
Chhattisgarh,Dhamtari,2009,1.2,121728.8046
Chhattisgarh,Dhamtari,2011,-10.18,142273.4161
Chhattisgarh,Dhamtari,2012,0.72000003,148760.304
Chhattisgarh,Dhamtari,2013,0.33333334,163494.3264
Chhattisgarh,Dhamtari,2014,-0.74428576,165354.2083
Chhattisgarh,Dhamtari,2018,0.0,209210.74
Chhattisgarh,Durg,2001,2.2,69095.37133
Chhattisgarh,Durg,2002,1.256,67927.66145
Chhattisgarh,Durg,2004,2.2125001,85009.82105
Chhattisgarh,Durg,2005,3.0599999,86399.67832
Chhattisgarh,Durg,2006,0.80000001,102834.7539
Chhattisgarh,Durg,2007,0.48999998,111148.2042
Chhattisgarh,Durg,2008,1.362,118439.1841
Chhattisgarh,Durg,2009,1.6,121728.8046
Chhattisgarh,Durg,2011,-0.33000004,142273.4161
Chhattisgarh,Durg,2012,1.552,148760.304
Chhattisgarh,Durg,2014,-7.1666665,165354.2083
Chhattisgarh,Durg,2018,0.0,209210.74
Chhattisgarh,Jammu,2003,2.5618181,80688.48171
Chhattisgarh,Janjgir-Champa,2001,0.60000002,69095.37133
Chhattisgarh,Janjgir-Champa,2004,5.0,85009.82105
Chhattisgarh,Janjgir-Champa,2005,2.5450001,86399.67832
Chhattisgarh,Janjgir-Champa,2006,1.1333333,102834.7539
Chhattisgarh,Janjgir-Champa,2007,1.132,111148.2042
Chhattisgarh,Janjgir-Champa,2008,0.40000001,118439.1841
Chhattisgarh,Janjgir-Champa,2009,2.0,121728.8046
Chhattisgarh,Janjgir-Champa,2012,3.3150001,148760.304
Chhattisgarh,Janjgir-Champa,2013,1.0266666,163494.3264
Chhattisgarh,Janjgir-Champa,2014,-3.0165517,165354.2083
Chhattisgarh,Janjgir-Champa,2017,0.0,194073.22
Chhattisgarh,Janjgir-Champa,2018,0.0,209210.74
Chhattisgarh,Jashpur,2001,0.29500002,69095.37133
Chhattisgarh,Jashpur,2002,0.40000001,67927.66145
Chhattisgarh,Jashpur,2004,0.86666667,85009.82105
Chhattisgarh,Jashpur,2005,0.66727275,86399.67832
Chhattisgarh,Jashpur,2006,0.48666668,102834.7539
Chhattisgarh,Jashpur,2007,0.62833333,111148.2042
Chhattisgarh,Jashpur,2008,0.495,118439.1841
Chhattisgarh,Jashpur,2009,0.79333335,121728.8046
Chhattisgarh,Jashpur,2011,-1.6145455,142273.4161
Chhattisgarh,Jashpur,2012,0.39000002,148760.304
Chhattisgarh,Jashpur,2013,0.79333335,163494.3264
Chhattisgarh,Jashpur,2014,-0.93179488,165354.2083
Chhattisgarh,Jashpur,2018,0.0,209210.74
Chhattisgarh,Kabirdham,2001,2.5266666,69095.37133
Chhattisgarh,Kabirdham,2002,2.3050001,67927.66145
Chhattisgarh,Kabirdham,2004,1.1800001,85009.82105
Chhattisgarh,Kabirdham,2005,2.98,86399.67832
Chhattisgarh,Kabirdham,2006,2.8799999,102834.7539
Chhattisgarh,Kabirdham,2007,2.4000001,111148.2042
Chhattisgarh,Kabirdham,2008,2.76,118439.1841
Chhattisgarh,Kabirdham,2009,1.3933333,121728.8046
Chhattisgarh,Kabirdham,2012,2.3233333,148760.304
Chhattisgarh,Kabirdham,2014,3.1466668,165354.2083
Chhattisgarh,Kabirdham,2018,0.0,209210.74
Chhattisgarh,Kanker,2001,1.42,69095.37133
Chhattisgarh,Kanker,2002,1.36,67927.66145
Chhattisgarh,Kanker,2004,1.1514286,85009.82105
Chhattisgarh,Kanker,2005,0.86477089,86399.67832
Chhattisgarh,Kanker,2006,1.38,102834.7539
Chhattisgarh,Kanker,2007,1.095,111148.2042
Chhattisgarh,Kanker,2008,1.6466666,118439.1841
Chhattisgarh,Kanker,2011,0.059999999,142273.4161
Chhattisgarh,Kanker,2012,0.28,148760.304
Chhattisgarh,Kanker,2014,-1.5,165354.2083
Chhattisgarh,Kanker,2018,0.0,209210.74
Chhattisgarh,Korba,2001,0.90666664,69095.37133
Chhattisgarh,Korba,2002,0.76999998,67927.66145
Chhattisgarh,Korba,2004,0.48000002,85009.82105
Chhattisgarh,Korba,2005,0.54000002,86399.67832
Chhattisgarh,Korba,2006,0.57142854,102834.7539
Chhattisgarh,Korba,2007,1.4,111148.2042
Chhattisgarh,Korba,2008,0.78999996,118439.1841
Chhattisgarh,Korba,2009,0.80000001,121728.8046
Chhattisgarh,Korba,2012,2.1159999,148760.304
Chhattisgarh,Korba,2013,1.4163637,163494.3264
Chhattisgarh,Korba,2014,-1.7224391,165354.2083
Chhattisgarh,Korba,2018,0.0,209210.74
Chhattisgarh,Korea,2001,2.8999999,69095.37133
Chhattisgarh,Korea,2002,2.9733334,67927.66145
Chhattisgarh,Korea,2004,2.2533333,85009.82105
Chhattisgarh,Korea,2005,2.1299999,86399.67832
Chhattisgarh,Korea,2006,1.7514286,102834.7539
Chhattisgarh,Korea,2007,1.6633333,111148.2042
Chhattisgarh,Korea,2008,1.6799999,118439.1841
Chhattisgarh,Korea,2009,0.38,121728.8046
Chhattisgarh,Korea,2012,1.472,148760.304
Chhattisgarh,Korea,2013,0.38,163494.3264
Chhattisgarh,Korea,2014,-1.1090908,165354.2083
Chhattisgarh,Korea,2018,0.0,209210.74
Chhattisgarh,Mahasamund,2001,1.6066667,69095.37133
Chhattisgarh,Mahasamund,2002,1.2766666,67927.66145
Chhattisgarh,Mahasamund,2004,1.2111111,85009.82105
Chhattisgarh,Mahasamund,2005,2.1457143,86399.67832
Chhattisgarh,Mahasamund,2006,6.9120002,102834.7539
Chhattisgarh,Mahasamund,2007,2.0,111148.2042
Chhattisgarh,Mahasamund,2008,1.1925,118439.1841
Chhattisgarh,Mahasamund,2009,1.1266667,121728.8046
Chhattisgarh,Mahasamund,2012,2.3266668,148760.304
Chhattisgarh,Mahasamund,2013,1.34,163494.3264
Chhattisgarh,Mahasamund,2014,-2.5411766,165354.2083
Chhattisgarh,Mahasamund,2018,0.0,209210.74
Chhattisgarh,Narayanpur,2004,0.2,85009.82105
Chhattisgarh,Narayanpur,2005,0.18000001,86399.67832
Chhattisgarh,Raigarh,2000,0.2,60612.54156
Chhattisgarh,Raigarh,2001,1.2893333,69095.37133
Chhattisgarh,Raigarh,2002,1.395,67927.66145
Chhattisgarh,Raigarh,2005,3.2071428,86399.67832
Chhattisgarh,Raigarh,2006,1.1025,102834.7539
Chhattisgarh,Raigarh,2007,1.3661538,111148.2042
Chhattisgarh,Raigarh,2008,0.66799998,118439.1841
Chhattisgarh,Raigarh,2009,1.076,121728.8046
Chhattisgarh,Raigarh,2011,-1.2586666,142273.4161
Chhattisgarh,Raigarh,2012,0.32666668,148760.304
Chhattisgarh,Raigarh,2013,1.4043478,163494.3264
Chhattisgarh,Raigarh,2015,-3.2030768,168878.88
Chhattisgarh,Raigarh,2016,-3.2813792,187540.52
Chhattisgarh,Raigarh,2018,0.14245616,209210.74
Chhattisgarh,Raipur,2001,1.7954956,69095.37133
Chhattisgarh,Raipur,2002,1.5636364,67927.66145
Chhattisgarh,Raipur,2003,1.04,80688.48171
Chhattisgarh,Raipur,2004,1.683,85009.82105
Chhattisgarh,Raipur,2005,1.9813334,86399.67832
Chhattisgarh,Raipur,2006,1.5984615,102834.7539
Chhattisgarh,Raipur,2007,1.8164706,111148.2042
Chhattisgarh,Raipur,2008,1.9058824,118439.1841
Chhattisgarh,Raipur,2009,0.98666668,121728.8046
Chhattisgarh,Raipur,2012,1.586,148760.304
Chhattisgarh,Raipur,2013,1.4680001,163494.3264
Chhattisgarh,Raipur,2014,-3.7965217,165354.2083
Chhattisgarh,Raipur,2018,0.0,209210.74
Chhattisgarh,Rajnandgaon,2001,3.375,69095.37133
Chhattisgarh,Rajnandgaon,2002,2.0599999,67927.66145
Chhattisgarh,Rajnandgaon,2004,3.4679999,85009.82105
Chhattisgarh,Rajnandgaon,2005,2.74,86399.67832
Chhattisgarh,Rajnandgaon,2006,3.9200001,102834.7539
Chhattisgarh,Rajnandgaon,2007,2.8233335,111148.2042
Chhattisgarh,Rajnandgaon,2008,2.6500001,118439.1841
Chhattisgarh,Rajnandgaon,2009,1.71,121728.8046
Chhattisgarh,Rajnandgaon,2012,1.352,148760.304
Chhattisgarh,Rajnandgaon,2014,-4.2573333,165354.2083
Chhattisgarh,Rajnandgaon,2018,0.0,209210.74
Chhattisgarh,Surajpur,2001,0.18000001,69095.37133
Chhattisgarh,Surajpur,2004,0.0,85009.82105
Chhattisgarh,Surajpur,2008,0.80000001,118439.1841
Chhattisgarh,Surajpur,2014,-0.40000001,165354.2083
Chhattisgarh,Surajpur,2018,0.0,209210.74
Chhattisgarh,Surguja,2001,1.2088889,69095.37133
Chhattisgarh,Surguja,2002,1.64,67927.66145
Chhattisgarh,Surguja,2004,1.1634783,85009.82105
Chhattisgarh,Surguja,2005,0.82499999,86399.67832
Chhattisgarh,Surguja,2006,0.82499999,102834.7539
Chhattisgarh,Surguja,2007,0.89999998,111148.2042
Chhattisgarh,Surguja,2008,1.2377778,118439.1841
Chhattisgarh,Surguja,2009,1.368,121728.8046
Chhattisgarh,Surguja,2012,1.0633333,148760.304
Chhattisgarh,Surguja,2013,0.87384617,163494.3264
Chhattisgarh,Surguja,2014,-1.2729032,165354.2083
Chhattisgarh,Surguja,2018,0.0,209210.74
Delhi,North West,2002,7.52,141114.476
Delhi,North West,2005,12.74,181895.737
Delhi,North West,2010,27.650002,299873.9628
Delhi,South West,2002,3.885,141114.476
Delhi,South West,2007,9.6800003,227528.5812
Delhi,South West,2010,14.27,299873.9628
Delhi,South,2002,0.89999998,141114.476
Delhi,South,2010,4.9000001,299873.9628
Delhi,West,2001,10.56,131069.795
Delhi,West,2002,6.6199999,141114.476
Delhi,West,2005,11.62,181895.737
Delhi,West,2008,3.6600001,255870.0905
Goa,North Goa,2005,2.8900001,19456.84251
Goa,North Goa,2008,2.0666666,24046.9089
Goa,North Goa,2011,0.044999998,38008.54649
Goa,North Goa,2012,2.6900001,32452.85048
Goa,North Goa,2014,-0.52411431,36041.68146
Goa,North Goa,2017,0.0,47076.84672
Goa,North Goa,2018,0.0,47424.52703
Goa,South Goa,2008,0.25999999,24046.9089
Goa,South Goa,2011,0.47,38008.54649
Goa,South Goa,2012,0.25999999,32452.85048
Goa,South Goa,2013,0.12,27971.10229
Goa,South Goa,2014,-0.59812498,36041.68146
Goa,South Goa,2015,-0.82800001,41929.4433
Goa,South Goa,2016,0.0,46370.67971
Goa,South Goa,2017,0.0,47076.84672
Goa,South Goa,2018,0.0,47424.52703
Gujarat,Ahmadabad,2000,4.71,187486.13
Gujarat,Ahmadabad,2002,9.7875004,220397.2333
Gujarat,Ahmadabad,2004,7.534286,272449.3578
Gujarat,Ahmadabad,2005,9.2399998,311996.5449
Gujarat,Ahmadabad,2006,21.719999,338383.4784
Gujarat,Ahmadabad,2007,12.053333,378395.6474
Gujarat,Ahmadabad,2008,18.384001,394570.3758
