state,district,year,residualsodiumcarbonate,gdp,Gini
rajasthan,pali,2010,13.998,361435.8555,0.29
rajasthan,pali,2011,18.021429,395330.9317,0.29
rajasthan,pali,2012,15.928888,409802.4908,0.29
rajasthan,pali,2013,15.251111,434292.2193,0.29
rajasthan,pali,2014,-0.77888864,465407.7311,0.29
rajasthan,pali,2015,-1.2905264,501921.5114,0.29
rajasthan,pali,2018,0.0,568101.883,0.29
rajasthan,pratapgarh,2000,1.2,174260.9951,0.29
rajasthan,pratapgarh,2005,0.81999999,234376.8328,0.29
rajasthan,pratapgarh,2006,1.6333333,261962.6382,0.29
rajasthan,pratapgarh,2009,1.3200001,314237.3713,0.29
rajasthan,pratapgarh,2010,1.4000001,361435.8555,0.29
rajasthan,pratapgarh,2012,0.40000001,409802.4908,0.29
rajasthan,rajsamand,2000,4.7600002,174260.9951,0.29
rajasthan,rajsamand,2001,4.4763637,194104.6612,0.29
rajasthan,rajsamand,2002,8.8924999,170786.1681,0.29
rajasthan,rajsamand,2004,4.198,219623.1495,0.29
rajasthan,rajsamand,2005,3.1949999,234376.8328,0.29
rajasthan,rajsamand,2006,7.3400002,261962.6382,0.29
rajasthan,rajsamand,2007,3.0666666,273898.8027,0.29
rajasthan,rajsamand,2008,19.858,296930.5963,0.29
rajasthan,rajsamand,2009,5.7953849,314237.3713,0.29
rajasthan,rajsamand,2010,2.6142857,361435.8555,0.29
rajasthan,rajsamand,2011,5.4709091,395330.9317,0.29
rajasthan,rajsamand,2012,5.1942859,409802.4908,0.29
rajasthan,rajsamand,2013,3.6866665,434292.2193,0.29
rajasthan,rajsamand,2014,-8.132308,465407.7311,0.29
rajasthan,rajsamand,2015,-8.1211109,501921.5114,0.29
rajasthan,rajsamand,2018,0.0,568101.883,0.29
rajasthan,sawai madhopur,2000,8.2950001,174260.9951,0.29
rajasthan,sawai madhopur,2001,9.2950001,194104.6612,0.29
rajasthan,sawai madhopur,2002,7.2466664,170786.1681,0.29
rajasthan,sawai madhopur,2004,10.903637,219623.1495,0.29
rajasthan,sawai madhopur,2005,8.724,234376.8328,0.29
rajasthan,sawai madhopur,2006,7.9488888,261962.6382,0.29
rajasthan,sawai madhopur,2007,7.737143,273898.8027,0.29
rajasthan,sawai madhopur,2008,6.2199998,296930.5963,0.29
rajasthan,sawai madhopur,2009,9.2950001,314237.3713,0.29
rajasthan,sawai madhopur,2010,10.628572,361435.8555,0.29
rajasthan,sawai madhopur,2011,12.197143,395330.9317,0.29
rajasthan,sawai madhopur,2012,7.1025,409802.4908,0.29
rajasthan,sawai madhopur,2013,2.6949999,434292.2193,0.29
rajasthan,sawai madhopur,2014,-5.7988887,465407.7311,0.29
rajasthan,sawai madhopur,2015,-2.7752941,501921.5114,0.29
rajasthan,sawai madhopur,2018,0.0,568101.883,0.29
rajasthan,sikar,2000,15.91,174260.9951,0.29
rajasthan,sikar,2001,10.622222,194104.6612,0.29
rajasthan,sikar,2002,1.3,170786.1681,0.29
rajasthan,sikar,2004,20.737501,219623.1495,0.29
rajasthan,sikar,2005,11.006667,234376.8328,0.29
rajasthan,sikar,2006,7.0300002,261962.6382,0.29
rajasthan,sikar,2007,12.18375,273898.8027,0.29
rajasthan,sikar,2008,11.65,296930.5963,0.29
rajasthan,sikar,2009,11.613967,314237.3713,0.29
rajasthan,sikar,2010,10.781905,361435.8555,0.29
rajasthan,sikar,2011,12.618182,395330.9317,0.29
rajasthan,sikar,2012,10.125714,409802.4908,0.29
rajasthan,sikar,2013,6.586154,434292.2193,0.29
rajasthan,sikar,2014,2.8066669,465407.7311,0.29
rajasthan,sikar,2015,-3.49,501921.5114,0.29
rajasthan,sikar,2018,0.0,568101.883,0.29
rajasthan,sirohi,2000,1.64,174260.9951,0.29
rajasthan,sirohi,2001,3.4066668,194104.6612,0.29
rajasthan,sirohi,2002,1.0166667,170786.1681,0.29
rajasthan,sirohi,2004,2.3499999,219623.1495,0.29
rajasthan,sirohi,2005,3.9333334,234376.8328,0.29
rajasthan,sirohi,2007,4.0533333,273898.8027,0.29
rajasthan,sirohi,2008,2.1033332,296930.5963,0.29
rajasthan,sirohi,2009,3.4066668,314237.3713,0.29
rajasthan,sirohi,2010,4.3800001,361435.8555,0.29
rajasthan,sirohi,2011,1.77,395330.9317,0.29
rajasthan,sirohi,2012,1.0,409802.4908,0.29
rajasthan,sirohi,2013,1.5933334,434292.2193,0.29
rajasthan,sirohi,2014,-8.5364704,465407.7311,0.29
rajasthan,sirohi,2015,-9.8872728,501921.5114,0.29
rajasthan,sirohi,2018,0.0,568101.883,0.29
rajasthan,tonk,2000,10.125714,174260.9951,0.29
rajasthan,tonk,2001,11.085714,194104.6612,0.29
rajasthan,tonk,2002,12.176667,170786.1681,0.29
rajasthan,tonk,2004,12.126,219623.1495,0.29
rajasthan,tonk,2005,13.213333,234376.8328,0.29
rajasthan,tonk,2006,7.3799996,261962.6382,0.29
rajasthan,tonk,2008,6.1100001,296930.5963,0.29
rajasthan,tonk,2009,14.357142,314237.3713,0.29
rajasthan,tonk,2010,7.8771429,361435.8555,0.29
rajasthan,tonk,2011,9.1780005,395330.9317,0.29
rajasthan,tonk,2012,12.222222,409802.4908,0.29
rajasthan,tonk,2013,3.7,434292.2193,0.29
rajasthan,tonk,2014,-5.9500003,465407.7311,0.29
rajasthan,tonk,2015,3.7726316,501921.5114,0.29
rajasthan,tonk,2018,0.0,568101.883,0.29
rajasthan,udaipur,2000,5.46,174260.9951,0.29
rajasthan,udaipur,2001,2.8789999,194104.6612,0.29
rajasthan,udaipur,2002,3.4733334,170786.1681,0.29
rajasthan,udaipur,2004,2.586,219623.1495,0.29
rajasthan,udaipur,2005,1.395,234376.8328,0.29
rajasthan,udaipur,2006,2.6583333,261962.6382,0.29
rajasthan,udaipur,2007,3.925,273898.8027,0.29
rajasthan,udaipur,2008,2.6566668,296930.5963,0.29
rajasthan,udaipur,2009,2.957,314237.3713,0.29
rajasthan,udaipur,2010,2.638,361435.8555,0.29
rajasthan,udaipur,2011,3.9400001,395330.9317,0.29
rajasthan,udaipur,2012,3.3599999,409802.4908,0.29
rajasthan,udaipur,2013,3.79125,434292.2193,0.29
rajasthan,udaipur,2014,-5.9614816,465407.7311,0.29
rajasthan,udaipur,2015,4.6555562,501921.5114,0.29
rajasthan,udaipur,2018,0.0,568101.883,0.29
telangana,adilabad,2004,4.4000001,161790.0416,0.17
telangana,adilabad,2014,-4.4527273,372896.74,0.17
telangana,adilabad,2015,-3.9833333,416892.3724,0.17
telangana,adilabad,2017,-2.6849999,498145.46,0.17
telangana,adilabad,2018,-3.7,544440.5948,0.17
telangana,bhadradri kothagudem,2005,10.02,187776.178,0.17
telangana,bhadradri kothagudem,2007,4.4000001,229693.219,0.17
telangana,bhadradri kothagudem,2008,4.5159998,260994.8059,0.17
telangana,bhadradri kothagudem,2009,7.8000002,261702.8578,0.17
telangana,bhadradri kothagudem,2010,4.0999999,307974.0313,0.17
telangana,bhadradri kothagudem,2013,8.0,349592.66,0.17
telangana,bhadradri kothagudem,2014,-2.415,372896.74,0.17
telangana,bhadradri kothagudem,2015,-2.2738461,416892.3724,0.17
telangana,bhadradri kothagudem,2017,-0.53666675,498145.46,0.17
telangana,bhadradri kothagudem,2018,-2.8781819,544440.5948,0.17
telangana,hyderabad,2004,2.1999998,161790.0416,0.17
telangana,hyderabad,2006,0.40000001,208478.0616,0.17
telangana,hyderabad,2014,-1.03,372896.74,0.17
telangana,hyderabad,2015,-3.1666665,416892.3724,0.17
telangana,hyderabad,2017,-2.6023531,498145.46,0.17
telangana,hyderabad,2018,-1.6546667,544440.5948,0.17
telangana,jagitial,2004,3.4000001,161790.0416,0.17
telangana,jagitial,2013,6.1999998,349592.66,0.17
telangana,jagitial,2014,-5.2057142,372896.74,0.17
telangana,jagitial,2015,-1.2,416892.3724,0.17
telangana,jagitial,2017,-1.8885714,498145.46,0.17
telangana,jagitial,2018,-2.3199999,544440.5948,0.17
telangana,jangoan,2014,-8.1899996,372896.74,0.17
telangana,jangoan,2015,6.1999998,416892.3724,0.17
telangana,jangoan,2017,0.45428571,498145.46,0.17
telangana,jangoan,2018,-4.0257144,544440.5948,0.17
telangana,jayashankar bhupalapally,2014,-2.8733332,372896.74,0.17
telangana,jayashankar bhupalapally,2015,-2.1900001,416892.3724,0.17
telangana,jayashankar bhupalapally,2017,-2.8039999,498145.46,0.17
telangana,jayashankar bhupalapally,2018,-1.41,544440.5948,0.17
telangana,jogulamba gadwal,2004,1.4,161790.0416,0.17
telangana,jogulamba gadwal,2014,-16.91,372896.74,0.17
telangana,jogulamba gadwal,2015,-17.1,416892.3724,0.17
telangana,jogulamba gadwal,2017,-21.6,498145.46,0.17
telangana,jogulamba gadwal,2018,-20.900002,544440.5948,0.17
telangana,kamareddy,2008,0.98000002,260994.8059,0.17
telangana,kamareddy,2013,5.5899997,349592.66,0.17
telangana,kamareddy,2014,-12.294545,372896.74,0.17
telangana,kamareddy,2015,-3.268889,416892.3724,0.17
telangana,kamareddy,2017,-3.4759998,498145.46,0.17
telangana,kamareddy,2018,-3.4275,544440.5948,0.17
telangana,karimnagar,2004,2.4200001,161790.0416,0.17
telangana,karimnagar,2008,6.0,260994.8059,0.17
telangana,karimnagar,2014,-8.448,372896.74,0.17
telangana,karimnagar,2015,-1.632,416892.3724,0.17
telangana,karimnagar,2017,-4.2333336,498145.46,0.17
